rideId,date,idx,lat,lon,distM,speedKmh,elevM,cadence,powerW
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,272,,,8514.9,24.7,,70.0,107.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,273,,,8546.2,25.6,,71.0,119.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,274,,,8577.5,25.6,,72.0,92.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,275,,,8608.8,29.3,,76.0,70.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,276,,,8640.1,33.2,,78.0,112.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,277,,,8671.4,34.9,,83.0,83.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,278,,,8702.7,34.8,,86.0,105.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,279,,,8734.0,31.8,,79.0,110.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,280,,,8765.3,31.5,,66.0,162.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,281,,,8796.6,31.2,,,131.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,282,,,8827.9,29.9,,64.0,146.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,283,,,8859.2,27.9,,60.0,139.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,284,,,8890.5,26.3,,65.0,132.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,285,,,8921.8,26.2,,64.0,125.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,286,,,8953.1,25.7,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,287,,,8984.4,32.4,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,288,,,9015.7,28.8,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,289,,,9047.0,21.1,,66.0,278.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,290,,,9078.3,24.2,,74.0,115.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,291,,,9109.6,23.6,,74.0,87.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,292,,,9140.9,22.2,,72.0,103.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,293,,,9172.3,22.6,,71.0,91.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,294,,,9203.6,22.7,,,86.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,295,,,9234.9,28.5,,78.0,106.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,296,,,9266.2,27.0,,77.0,104.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,297,,,9297.5,25.5,,72.0,133.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,298,,,9328.8,25.2,,70.0,91.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,299,,,9360.1,26.1,,73.0,98.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,300,,,9391.4,25.1,,71.0,128.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,301,,,9422.7,25.2,,70.0,115.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,302,,,9454.0,25.4,,71.0,121.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,303,,,9485.3,24.1,,70.0,101.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,304,,,9516.6,24.6,,76.0,107.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,305,,,9547.9,25.0,,78.0,99.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,306,,,9579.2,25.4,,80.0,75.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,307,,,9610.5,25.3,,71.0,95.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,308,,,9641.8,26.6,,72.0,90.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,309,,,9673.1,26.1,,74.0,74.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,310,,,9704.4,25.7,,68.0,110.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,311,,,9735.7,25.4,,71.0,111.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,312,,,9767.0,25.1,,,88.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,313,,,9798.3,25.6,,70.0,67.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,314,,,9829.6,26.3,,73.0,55.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,315,,,9861.0,25.1,,72.0,81.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,316,,,9892.3,24.6,,70.0,91.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,317,,,9923.6,24.4,,69.0,83.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,318,,,9954.9,23.9,,68.0,76.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,319,,,9986.2,22.9,,64.0,63.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,320,,,10017.5,23.4,,74.0,39.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,321,,,10048.8,25.3,,78.0,51.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,322,,,10080.1,25.0,,79.0,71.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,323,,,10111.4,24.5,,78.0,89.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,324,,,10142.7,24.7,,77.0,66.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,325,,,10174.0,24.7,,75.0,103.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,326,,,10205.3,24.9,,78.0,104.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,327,,,10236.6,24.9,,78.0,101.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,328,,,10267.9,25.5,,82.0,88.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,329,,,10299.2,25.2,,78.0,104.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,330,,,10330.5,23.8,,77.0,63.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,331,,,10361.8,23.3,,74.0,84.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,332,,,10393.1,22.6,,73.0,84.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,333,,,10424.4,20.4,,65.0,83.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,334,,,10455.7,19.4,,72.0,119.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,335,,,10487.0,21.0,,78.0,77.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,336,,,10518.3,22.7,,83.0,50.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,337,,,10549.7,22.1,,83.0,67.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,338,,,10581.0,21.6,,68.0,112.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,339,,,10612.3,22.3,,71.0,108.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,340,,,10643.6,23.7,,75.0,85.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,341,,,10674.9,23.2,,73.0,105.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,342,,,10706.2,20.5,,66.0,145.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,343,,,10737.5,20.1,,74.0,89.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,344,,,10768.8,19.4,,71.0,71.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,345,,,10800.1,21.8,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,346,,,10831.4,27.6,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,347,,,10862.7,23.5,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,348,,,10894.0,24.9,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,349,,,10925.3,22.5,,81.0,142.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,350,,,10956.6,19.7,,74.0,99.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,351,,,10987.9,20.5,,74.0,82.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,352,,,11019.2,22.2,,77.0,57.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,353,,,11050.5,27.4,,97.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,354,,,11081.8,25.2,,82.0,104.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,355,,,11113.1,25.1,,70.0,136.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,356,,,11144.4,25.6,,72.0,76.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,357,,,11175.7,25.8,,81.0,63.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,358,,,11207.1,23.9,,76.0,80.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,359,,,11238.4,9.7,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,360,,,11269.7,20.2,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,361,,,11301.0,20.0,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,362,,,11332.3,22.1,,68.0,134.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,363,,,11363.6,23.6,,73.0,110.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,364,,,11394.9,22.5,,72.0,77.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,365,,,11426.2,23.3,,,83.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,366,,,11457.5,23.2,,72.0,77.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,367,,,11488.8,23.8,,72.0,103.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,368,,,11520.1,23.3,,74.0,91.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,369,,,11551.4,23.0,,72.0,99.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,370,,,11582.7,23.1,,73.0,76.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,371,,,11614.0,16.1,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,372,,,11645.3,16.5,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,373,,,11676.6,13.6,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,374,,,11707.9,19.8,,73.0,93.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,375,,,11739.2,19.0,,65.0,65.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,376,,,11770.5,17.2,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,377,,,11801.8,19.6,,70.0,106.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,378,,,11833.1,17.8,,72.0,89.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,379,,,11864.4,18.5,,69.0,81.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,380,,,11895.8,20.3,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,381,,,11927.1,24.6,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,382,,,11958.4,20.9,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,383,,,11989.7,24.7,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,384,,,12021.0,23.1,,87.0,124.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,385,,,12052.3,17.6,,76.0,169.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,386,,,12083.6,24.4,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,387,,,12114.9,26.5,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,388,,,12146.2,23.3,,81.0,86.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,389,,,12177.5,25.1,,79.0,90.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,390,,,12208.8,24.5,,77.0,96.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,391,,,12240.1,25.2,,77.0,74.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,392,,,12271.4,25.4,,78.0,87.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,393,,,12302.7,21.5,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,394,,,12334.0,21.7,,66.0,69.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,395,,,12365.3,22.3,,70.0,80.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,396,,,12396.6,21.6,,69.0,57.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,397,,,12427.9,19.8,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,398,,,12459.2,18.0,,69.0,45.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,399,,,12490.5,21.8,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,400,,,12521.8,20.0,,74.0,84.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,401,,,12553.1,20.5,,74.0,144.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,402,,,12584.5,20.9,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,403,,,12615.8,8.9,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,404,,,12647.1,17.2,,85.0,120.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,405,,,12678.4,16.1,,79.0,152.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,406,,,12709.7,17.5,,84.0,57.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,407,,,12741.0,21.5,,80.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,408,,,12772.3,20.3,,77.0,61.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,409,,,12803.6,19.8,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,410,,,12834.9,20.7,,79.0,91.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,411,,,12866.2,19.4,,72.0,95.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,412,,,12897.5,17.8,,66.0,68.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,413,,,12928.8,14.2,,75.0,48.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,414,,,12960.1,17.0,,85.0,138.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,415,,,12991.4,16.0,,90.0,112.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,416,,,13022.7,21.6,,105.0,134.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,417,,,13054.0,22.2,,93.0,137.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,418,,,13085.3,23.1,,89.0,127.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,419,,,13116.6,23.0,,85.0,98.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,420,,,13147.9,23.3,,87.0,110.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,421,,,13179.2,22.6,,85.0,108.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,422,,,13210.5,21.7,,81.0,106.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,423,,,13241.8,21.5,,79.0,120.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,424,,,13273.2,21.5,,,103.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,425,,,13304.5,21.4,,80.0,80.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,426,,,13335.8,21.1,,76.0,87.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,427,,,13367.1,21.4,,78.0,83.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,428,,,13398.4,22.9,,81.0,73.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,429,,,13429.7,24.1,,89.0,54.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,430,,,13461.0,24.6,,90.0,48.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,431,,,13492.3,25.2,,93.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,432,,,13523.6,24.6,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,433,,,13554.9,25.4,,78.0,194.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,434,,,13586.2,26.2,,83.0,148.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,435,,,13617.5,25.5,,81.0,138.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,436,,,13648.8,24.1,,78.0,114.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,437,,,13680.1,19.4,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,438,,,13711.4,15.2,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,439,,,13742.7,20.1,,96.0,81.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,440,,,13774.0,22.3,,86.0,113.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,441,,,13805.3,23.1,,73.0,80.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,442,,,13836.6,23.2,,,58.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,443,,,13867.9,23.4,,,73.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,444,,,13899.2,23.2,,,63.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,445,,,13930.6,22.5,,72.0,53.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,446,,,13961.9,22.2,,82.0,63.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,447,,,13993.2,22.0,,81.0,67.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,448,,,14024.5,22.0,,69.0,95.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,449,,,14055.8,21.8,,68.0,103.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,450,,,14087.1,21.7,,69.0,99.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,451,,,14118.4,21.0,,67.0,91.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,452,,,14149.7,20.8,,64.0,94.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,453,,,14181.0,21.1,,66.0,110.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,454,,,14212.3,21.0,,67.0,96.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,455,,,14243.6,21.0,,75.0,116.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,456,,,14274.9,19.8,,74.0,77.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,457,,,14306.2,18.8,,70.0,94.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,458,,,14337.5,18.3,,68.0,95.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,459,,,14368.8,17.3,,67.0,67.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,460,,,14400.1,14.2,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,461,,,14431.4,16.1,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,462,,,14462.7,13.0,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,463,,,14494.0,13.5,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,464,,,14525.3,9.5,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,465,,,14556.6,11.6,,63.0,35.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,466,,,14587.9,9.6,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,467,,,14619.3,16.0,,75.0,93.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,468,,,14650.6,19.5,,79.0,102.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,469,,,14681.9,21.4,,87.0,69.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,470,,,14713.2,24.7,,95.0,121.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,471,,,14744.5,26.9,,88.0,119.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,472,,,14775.8,29.0,,88.0,75.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,473,,,14807.1,30.5,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,474,,,14838.4,31.6,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,475,,,14869.7,32.9,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,476,,,14901.0,34.3,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,477,,,14932.3,35.5,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,478,,,14963.6,32.1,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,479,,,14994.9,29.3,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,480,,,15026.2,13.7,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,481,,,15057.5,17.7,,79.0,146.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,482,,,15088.8,20.5,,94.0,146.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,483,,,15120.1,21.3,,88.0,120.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,484,,,15151.4,21.6,,90.0,92.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,485,,,15182.7,21.7,,,116.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,486,,,15214.0,21.4,,81.0,99.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,487,,,15245.3,22.7,,82.0,90.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,488,,,15276.6,21.2,,83.0,62.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,489,,,15308.0,20.8,,76.0,61.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,490,,,15339.3,20.8,,76.0,64.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,491,,,15370.6,20.2,,76.0,44.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,492,,,15401.9,18.2,,77.0,69.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,493,,,15433.2,16.5,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,494,,,15464.5,16.2,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,495,,,15495.8,2.6,,,
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,496,,,15527.1,3.9,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,497,,,15558.4,5.5,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,498,,,15589.7,6.5,,0.0,0.0
df20f780-15bc-11f0-be0f-000463adda64,2025-04-10,499,,,15621.0,4.0,,0.0,0.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,0,,,0.0,,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,1,,,22.9,15.7,,69.0,109.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,2,,,45.8,16.3,,79.0,58.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,3,,,68.7,16.5,,80.0,76.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,4,,,91.6,17.6,,85.0,62.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,5,,,114.5,19.3,,92.0,56.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,6,,,137.4,20.1,,0.0,0.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,7,,,160.3,21.6,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,8,,,183.2,22.4,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,9,,,206.1,24.4,,0.0,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,10,,,229.0,25.6,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,11,,,251.9,27.3,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,12,,,274.7,28.8,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,13,,,297.6,30.3,,52.0,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,14,,,320.5,31.3,,81.0,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,15,,,343.4,33.8,,75.0,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,16,,,366.3,36.4,,78.0,145.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,17,,,389.2,38.3,,66.0,133.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,18,,,412.1,39.4,,67.0,93.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,19,,,435.0,32.1,,0.0,0.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,20,,,457.9,26.2,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,21,,,480.8,21.6,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,22,,,503.7,10.3,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,23,,,526.6,5.3,,0.0,0.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,24,,,549.5,7.8,,22.0,81.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,25,,,572.4,9.4,,0.0,0.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,26,,,595.3,20.4,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,27,,,618.2,26.9,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,28,,,641.1,21.0,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,29,,,664.0,10.8,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,30,,,686.9,12.1,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,31,,,709.8,12.4,,55.0,75.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,32,,,732.7,16.4,,64.0,0.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,33,,,755.6,18.4,,0.0,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,34,,,778.5,18.3,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,35,,,801.4,14.6,,50.0,155.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,36,,,824.2,17.2,,57.0,205.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,37,,,847.1,15.8,,58.0,53.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,38,,,870.0,14.7,,54.0,0.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,39,,,892.9,15.4,,0.0,0.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,40,,,915.8,11.9,,39.0,79.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,41,,,938.7,16.7,,0.0,0.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,42,,,961.6,6.8,,,
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,43,,,984.5,12.5,,0.0,0.0
b3f8d100-15d9-11f0-be0f-000463adda64,2025-04-10,44,,,1007.4,15.3,,50.0,72.0
